age,job_1,job_2,job_3,job_4,job_5,job_6,job_7,job_8,job_9,job_10,job_11,job_12,marital_1,marital_2,marital_3,education_1,education_2,education_3,education_4,default,balance,housing,loan,contact_1,contact_2,contact_3,day,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,duration,campaign,pdays,previous,poutcome,y
44,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,126,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,92,1,-1,0,,0
25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,54,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,318,2,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,373,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,94,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,304,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,139,2,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,781,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,152,1,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,42,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,188,1,-1,0,,0
46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,618,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,54,3,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1570,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,29,1,-1,0,,0
52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1161,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,271,1,-1,0,,0
57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,95,1,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-745,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,227,1,-1,0,,0
54,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,88,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,190,1,-1,0,,0
37,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1330,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,60,1,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,641,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,161,1,-1,0,,0
44,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1423,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,162,4,-1,0,,0
26,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,8206,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,213,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4436,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,67,2,-1,0,,0
32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1611,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,93,1,-1,0,,0
44,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,607,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,119,2,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,300,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,297,3,-1,0,,0
35,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,304,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,,0
49,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,254,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,179,1,-1,0,,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3790,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,342,2,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,420,1,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1554,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,378,1,-1,0,,0
51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,257,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,190,1,-1,0,,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,643,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,354,2,-1,0,,0
42,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,128,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,190,1,-1,0,,0
47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,743,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,367,1,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1460,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,91,2,-1,0,,0
42,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-32,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,77,1,-1,0,,0
40,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1117,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,280,1,-1,0,,0
44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2887,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,182,1,-1,0,,0
38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,446,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,386,1,-1,0,,0
51,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1212,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,184,1,-1,0,,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2218,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,43,2,-1,0,,0
48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,705,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,108,2,-1,0,,0
42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,299,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,253,2,-1,0,,0
48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,313,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,195,2,-1,0,,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12482,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,46,3,-1,0,,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,29312,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,226,1,-1,0,,0
44,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2226,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,55,1,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1940,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,299,3,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,576,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,148,1,-1,0,,0
44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,97,1,-1,0,,0
53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,887,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,169,2,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,119,10,-1,0,,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,106,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,101,13,-1,0,,0
48,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,489,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,60,1,-1,0,,0
46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,148,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,210,1,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,65,6,-1,0,,0
26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1531,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,129,4,-1,0,,0
26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3108,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,481,3,-1,0,,0
52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,26,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,215,1,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2466,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,142,2,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1045,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,411,2,-1,0,,0
27,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-588,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,531,2,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,413,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,65,1,-1,0,,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,34,4,-1,0,,0
58,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,193,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,788,3,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1340,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,244,1,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,363,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,431,1,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-306,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,851,4,-1,0,,0
38,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,607,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,315,3,-1,0,,0
35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,556,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,214,1,-1,0,,0
47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,449,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,92,4,-1,0,,0
32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,338,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,73,3,-1,0,,0
41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-4,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,181,3,-1,0,,0
30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,623,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,159,2,-1,0,,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1390,0,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,58,2,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,719,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1052,1,-1,0,,0
46,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,369,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,916,2,-1,0,,1
58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1357,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,150,2,-1,0,,0
52,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,165,2,-1,0,,0
55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,309,2,-1,0,,0
43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2047,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,163,2,-1,0,,0
24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,507,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,210,3,-1,0,,0
24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-427,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,165,3,-1,0,,0
25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,53,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,331,2,-1,0,,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,93,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,134,2,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,822,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,185,6,-1,0,,0
31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,849,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,295,2,-1,0,,0
26,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-214,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,86,4,-1,0,,0
52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,161,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,274,2,-1,0,,0
25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,800,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,151,4,-1,0,,0
40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,598,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,69,11,-1,0,,0
42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-135,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,15,11,-1,0,,0
31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,164,2,-1,0,,0
43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,59,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,437,2,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,452,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,139,4,-1,0,,0
30,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,49,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,267,2,-1,0,,0
23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-213,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,165,2,-1,0,,0
53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2477,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,175,2,-1,0,,0
44,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,264,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,198,2,-1,0,,0
48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4265,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,220,2,-1,0,,0
59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,559,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,168,2,-1,0,,0
33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-15,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,247,3,-1,0,,0
60,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,926,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,291,2,-1,0,,0
42,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,693,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,187,2,-1,0,,0
44,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9956,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,194,2,-1,0,,0
50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1300,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,379,2,-1,0,,0
54,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2626,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,151,2,-1,0,,0
29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,-44,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,166,4,-1,0,,0
59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,593,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,64,2,-1,0,,0
37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,511,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,232,4,-1,0,,0
55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,493,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,647,7,-1,0,,0
53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,599,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,322,3,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,272,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,133,12,-1,0,,0
49,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,735,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,50,3,-1,0,,0
28,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,87,2,-1,0,,0
47,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,159,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,771,2,-1,0,,0
31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,651,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,241,2,-1,0,,0
49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,198,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,205,3,-1,0,,0
59,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-278,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,318,2,-1,0,,0
34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,-100,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,109,9,-1,0,,0
43,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,15,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,304,2,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,209,2,-1,0,,0
41,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,108,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,83,7,-1,0,,0
44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,617,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,227,2,-1,0,,0
31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,516,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,271,2,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,326,4,-1,0,,0
37,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1026,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,389,2,-1,0,,0
58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3635,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,273,2,-1,0,,0
24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,264,3,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-123,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1106,4,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,-238,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,73,2,-1,0,,0
40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1089,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,195,5,-1,0,,0
46,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3749,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,69,19,-1,0,,0
41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3140,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,87,9,-1,0,,0
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,221,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,122,7,-1,0,,0
35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,300,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,945,2,-1,0,,1
57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,515,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,288,2,-1,0,,0
40,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,819,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,50,3,-1,0,,0
36,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,722,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,816,3,-1,0,,0
47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3346,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,284,2,-1,0,,0
50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,419,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,116,4,-1,0,,0
51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,330,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,72,4,-1,0,,0
41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1576,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,232,2,-1,0,,0
38,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,258,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,124,3,-1,0,,0
39,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,317,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,326,3,-1,0,,0
25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,57,1,1,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,190,5,-1,0,,0
43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3285,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,1721,2,-1,0,,1
33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,152,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,351,2,-1,0,,0
45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2429,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,171,2,-1,0,,0
58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3111,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,166,2,-1,0,,0
57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1352,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,104,2,-1,0,,0
27,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,37,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,163,3,-1,0,,0
25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,640,1,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,492,2,-1,0,,0
38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,113,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,25,10,-1,0,,0
